loan_id,origination_date,year,month,quarter,tranche,vehicle_type,credit_band,fico_score,original_balance,term_months,annual_rate,monthly_payment,charged_off,charge_off_month,charge_off_balance,recovery,deficiency_paid,net_loss
AL001589,2007-04-01,2007,4,2,2007-Q2,Used,Near Prime,671,19200.0,48,0.0996,486.59,False,,,,False,0.0
AL001590,2007-04-01,2007,4,2,2007-Q2,Used,Near Prime,659,7500.0,48,0.1041,191.7,False,,,,False,0.0
AL001591,2007-04-01,2007,4,2,2007-Q2,Used,Near Prime,652,16700.0,36,0.0912,531.99,False,,,,False,0.0
AL001592,2007-04-01,2007,4,2,2007-Q2,Used,Subprime,619,16100.0,48,0.1298,431.76,False,,,,False,0.0
AL001593,2007-04-01,2007,4,2,2007-Q2,Used,Subprime,612,15700.0,48,0.1284,419.95,False,,,,False,0.0
AL001594,2007-04-01,2007,4,2,2007-Q2,Used,Near Prime,653,10700.0,48,0.0985,270.61,True,7.0,9580.57,7042.01,True,2538.56
AL001595,2007-04-01,2007,4,2,2007-Q2,Used,Subprime,638,17300.0,48,0.1366,469.8,False,,,,False,0.0
AL001596,2007-04-01,2007,4,2,2007-Q2,Used,Super Prime,731,12500.0,36,0.0474,373.18,False,,,,False,0.0
AL001597,2007-04-01,2007,4,2,2007-Q2,Used,Prime,707,12800.0,48,0.0777,311.11,False,,,,False,0.0
AL001598,2007-04-01,2007,4,2,2007-Q2,Used,Near Prime,669,12400.0,36,0.0949,397.15,False,,,,False,0.0
AL001599,2007-04-01,2007,4,2,2007-Q2,Used,Super Prime,765,12900.0,48,0.0564,300.83,False,,,,False,0.0
AL001600,2007-04-01,2007,4,2,2007-Q2,Used,Prime,687,13800.0,36,0.0736,428.38,False,,,,False,0.0
AL001601,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,677,34400.0,48,0.084,846.28,False,,,,False,0.0
AL001602,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,803,23500.0,48,0.0536,545.03,False,,,,False,0.0
AL001603,2007-05-01,2007,5,2,2007-Q2,New,Prime,686,27700.0,48,0.0754,670.27,False,,,,False,0.0
AL001604,2007-05-01,2007,5,2,2007-Q2,New,Subprime,604,35400.0,48,0.1448,975.9,True,17.0,25778.99,20081.85,True,5697.14
AL001605,2007-05-01,2007,5,2,2007-Q2,New,Prime,693,27600.0,48,0.071,662.2,False,,,,False,0.0
AL001606,2007-05-01,2007,5,2,2007-Q2,New,Prime,688,30000.0,48,0.0738,723.69,False,,,,False,0.0
AL001607,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,657,20600.0,48,0.0936,516.16,False,,,,False,0.0
AL001608,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,735,21000.0,48,0.0632,496.27,False,,,,False,0.0
AL001609,2007-05-01,2007,5,2,2007-Q2,New,Subprime,609,37000.0,48,0.1362,1004.04,False,,,,False,0.0
AL001610,2007-05-01,2007,5,2,2007-Q2,New,Prime,698,27100.0,48,0.0758,656.26,False,,,,False,0.0
AL001611,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,679,33000.0,48,0.1008,838.23,False,,,,False,0.0
AL001612,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,654,25900.0,36,0.0963,831.23,False,,,,False,0.0
AL001613,2007-05-01,2007,5,2,2007-Q2,New,Prime,693,30100.0,48,0.0693,719.8,False,,,,False,0.0
AL001614,2007-05-01,2007,5,2,2007-Q2,New,Prime,680,33200.0,60,0.0837,679.07,False,,,,False,0.0
AL001615,2007-05-01,2007,5,2,2007-Q2,New,Subprime,595,32900.0,48,0.1288,880.67,False,,,,False,0.0
AL001616,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,758,15700.0,48,0.0615,369.8,False,,,,False,0.0
AL001617,2007-05-01,2007,5,2,2007-Q2,New,Prime,682,22300.0,36,0.0764,695.1,False,,,,False,0.0
AL001618,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,672,34900.0,36,0.0917,1112.57,False,,,,False,0.0
AL001619,2007-05-01,2007,5,2,2007-Q2,New,Prime,686,24400.0,48,0.0764,591.56,False,,,,False,0.0
AL001620,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,723,19400.0,60,0.0542,369.85,False,,,,False,0.0
AL001621,2007-05-01,2007,5,2,2007-Q2,New,Subprime,588,26600.0,48,0.1335,718.24,False,,,,False,0.0
AL001622,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,645,29800.0,36,0.1088,973.92,False,,,,False,0.0
AL001623,2007-05-01,2007,5,2,2007-Q2,New,Prime,709,27000.0,48,0.0708,647.55,False,,,,False,0.0
AL001624,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,836,34300.0,48,0.0501,790.06,False,,,,False,0.0
AL001625,2007-05-01,2007,5,2,2007-Q2,New,Subprime,605,18900.0,48,0.132,508.92,False,,,,False,0.0
AL001626,2007-05-01,2007,5,2,2007-Q2,New,Prime,709,24900.0,60,0.0719,495.28,False,,,,False,0.0
AL001627,2007-05-01,2007,5,2,2007-Q2,New,Subprime,584,26300.0,48,0.1364,713.95,False,,,,False,0.0
AL001628,2007-05-01,2007,5,2,2007-Q2,New,Prime,682,32400.0,48,0.0755,784.15,False,,,,False,0.0
AL001629,2007-05-01,2007,5,2,2007-Q2,New,Prime,719,23400.0,48,0.0801,571.37,False,,,,False,0.0
AL001630,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,740,22000.0,48,0.0498,506.45,False,,,,False,0.0
AL001631,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,643,33100.0,48,0.1007,840.61,False,,,,False,0.0
AL001632,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,643,22100.0,36,0.093,705.86,False,,,,False,0.0
AL001633,2007-05-01,2007,5,2,2007-Q2,New,Prime,682,21500.0,48,0.0766,521.45,False,,,,False,0.0
AL001634,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,644,36000.0,48,0.0985,910.46,False,,,,False,0.0
AL001635,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,805,32200.0,48,0.0621,759.32,False,,,,False,0.0
AL001636,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,677,26500.0,60,0.1004,563.57,False,,,,False,0.0
AL001637,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,654,30600.0,48,0.1022,779.33,False,,,,False,0.0
AL001638,2007-05-01,2007,5,2,2007-Q2,New,Prime,707,24000.0,48,0.0663,570.6,False,,,,False,0.0
AL001639,2007-05-01,2007,5,2,2007-Q2,New,Prime,708,32200.0,48,0.0767,781.12,False,,,,False,0.0
AL001640,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,670,24900.0,60,0.0938,521.49,False,,,,False,0.0
AL001641,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,658,40600.0,48,0.0918,1013.81,False,,,,False,0.0
AL001642,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,644,21800.0,48,0.0954,548.1,False,,,,False,0.0
AL001643,2007-05-01,2007,5,2,2007-Q2,New,Prime,685,33000.0,48,0.0864,815.58,False,,,,False,0.0
AL001644,2007-05-01,2007,5,2,2007-Q2,New,Prime,684,30100.0,36,0.0686,927.48,False,,,,False,0.0
AL001645,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,757,37300.0,48,0.0579,872.4,False,,,,False,0.0
AL001646,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,725,21900.0,48,0.0526,506.92,False,,,,False,0.0
AL001647,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,648,31100.0,48,0.0962,783.11,False,,,,False,0.0
AL001648,2007-05-01,2007,5,2,2007-Q2,New,Prime,681,28400.0,48,0.0814,695.19,False,,,,False,0.0
AL001649,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,779,22100.0,48,0.0648,523.9,False,,,,False,0.0
AL001650,2007-05-01,2007,5,2,2007-Q2,New,Prime,701,23600.0,60,0.0858,485.1,False,,,,False,0.0
AL001651,2007-05-01,2007,5,2,2007-Q2,New,Prime,717,29800.0,60,0.0704,590.64,False,,,,False,0.0
AL001652,2007-05-01,2007,5,2,2007-Q2,New,Subprime,608,15400.0,48,0.139,420.06,False,,,,False,0.0
AL001653,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,798,24400.0,48,0.0572,569.91,False,,,,False,0.0
AL001654,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,815,30700.0,48,0.0631,725.36,False,,,,False,0.0
AL001655,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,810,33200.0,48,0.0521,767.73,False,,,,False,0.0
AL001656,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,761,34300.0,60,0.0551,655.33,False,,,,False,0.0
AL001657,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,764,14100.0,60,0.0521,267.44,False,,,,False,0.0
AL001658,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,649,27700.0,48,0.0901,689.45,False,,,,False,0.0
AL001659,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,801,26000.0,48,0.0597,610.25,False,,,,False,0.0
AL001660,2007-05-01,2007,5,2,2007-Q2,New,Prime,691,25500.0,48,0.0725,613.59,False,,,,False,0.0
AL001661,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,801,19600.0,48,0.0581,458.6,False,,,,False,0.0
AL001662,2007-05-01,2007,5,2,2007-Q2,New,Prime,690,15100.0,48,0.0716,362.71,False,,,,False,0.0
AL001663,2007-05-01,2007,5,2,2007-Q2,New,Subprime,605,21400.0,48,0.1338,578.15,False,,,,False,0.0
AL001664,2007-05-01,2007,5,2,2007-Q2,New,Subprime,639,25300.0,48,0.1398,691.11,False,,,,False,0.0
AL001665,2007-05-01,2007,5,2,2007-Q2,New,Subprime,614,35200.0,48,0.1294,943.28,False,,,,False,0.0
AL001666,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,670,37500.0,48,0.0911,935.15,False,,,,False,0.0
AL001667,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,676,27400.0,60,0.0976,578.94,False,,,,False,0.0
AL001668,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,668,39900.0,48,0.0923,997.28,False,,,,False,0.0
AL001669,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,642,16600.0,48,0.1025,423.01,False,,,,False,0.0
AL001670,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,726,21900.0,48,0.0562,510.52,False,,,,False,0.0
AL001671,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,811,20400.0,36,0.0562,617.1,False,,,,False,0.0
AL001672,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,652,21900.0,48,0.0984,553.76,False,,,,False,0.0
AL001673,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,657,26900.0,48,0.0916,671.45,True,16.0,19522.01,10527.92,False,8994.09
AL001674,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,645,27700.0,48,0.1001,702.68,False,,,,False,0.0
AL001675,2007-05-01,2007,5,2,2007-Q2,New,Prime,718,32600.0,48,0.0722,783.98,False,,,,False,0.0
AL001676,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,812,22000.0,48,0.0584,515.06,False,,,,False,0.0
AL001677,2007-05-01,2007,5,2,2007-Q2,New,Subprime,603,31200.0,48,0.1357,845.87,False,,,,False,0.0
AL001678,2007-05-01,2007,5,2,2007-Q2,New,Prime,702,17800.0,48,0.071,427.07,False,,,,False,0.0
AL001679,2007-05-01,2007,5,2,2007-Q2,New,Subprime,585,26100.0,48,0.1346,706.17,False,,,,False,0.0
AL001680,2007-05-01,2007,5,2,2007-Q2,New,Prime,706,37300.0,48,0.0681,889.91,False,,,,False,0.0
AL001681,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,667,29300.0,60,0.1024,626.0,False,,,,False,0.0
AL001682,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,742,39000.0,48,0.056,908.78,False,,,,False,0.0
AL001683,2007-05-01,2007,5,2,2007-Q2,New,Prime,713,29200.0,48,0.0778,709.85,False,,,,False,0.0
AL001684,2007-05-01,2007,5,2,2007-Q2,New,Subprime,628,27600.0,48,0.1345,746.62,False,,,,False,0.0
AL001685,2007-05-01,2007,5,2,2007-Q2,New,Prime,697,28900.0,48,0.0623,681.77,False,,,,False,0.0
AL001686,2007-05-01,2007,5,2,2007-Q2,New,Prime,716,30300.0,48,0.0756,733.47,False,,,,False,0.0
AL001687,2007-05-01,2007,5,2,2007-Q2,New,Subprime,598,25300.0,48,0.1452,697.98,False,,,,False,0.0
AL001688,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,659,22800.0,48,0.093,570.63,False,,,,False,0.0
AL001689,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,669,37500.0,48,0.0908,934.61,True,1.0,37500.0,19017.85,False,18482.15
AL001690,2007-05-01,2007,5,2,2007-Q2,New,Subprime,633,27200.0,60,0.1321,621.81,False,,,,False,0.0
AL001691,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,658,25200.0,48,0.099,637.93,False,,,,False,0.0
AL001692,2007-05-01,2007,5,2,2007-Q2,New,Subprime,621,24900.0,48,0.1278,665.29,True,22.0,15539.63,7105.56,False,8434.07
AL001693,2007-05-01,2007,5,2,2007-Q2,New,Subprime,618,28800.0,60,0.1371,665.8,False,,,,False,0.0
AL001694,2007-05-01,2007,5,2,2007-Q2,New,Prime,707,16700.0,48,0.0803,407.93,False,,,,False,0.0
AL001695,2007-05-01,2007,5,2,2007-Q2,New,Prime,687,27900.0,48,0.0819,683.61,False,,,,False,0.0
AL001696,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,656,28900.0,48,0.1005,733.67,False,,,,False,0.0
AL001697,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,838,29100.0,60,0.0647,568.97,False,,,,False,0.0
AL001698,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,789,29400.0,48,0.0575,687.1,False,,,,False,0.0
AL001699,2007-05-01,2007,5,2,2007-Q2,New,Subprime,602,39000.0,36,0.1394,1331.79,False,,,,False,0.0
AL001700,2007-05-01,2007,5,2,2007-Q2,New,Prime,684,29700.0,48,0.0686,709.28,False,,,,False,0.0
AL001701,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,646,19400.0,48,0.0965,488.78,False,,,,False,0.0
AL001702,2007-05-01,2007,5,2,2007-Q2,New,Prime,700,27300.0,60,0.0719,543.02,False,,,,False,0.0
AL001703,2007-05-01,2007,5,2,2007-Q2,New,Prime,703,27300.0,36,0.0829,859.14,False,,,,False,0.0
AL001704,2007-05-01,2007,5,2,2007-Q2,New,Prime,689,30300.0,36,0.0693,934.61,False,,,,False,0.0
AL001705,2007-05-01,2007,5,2,2007-Q2,New,Prime,711,25900.0,48,0.071,621.41,False,,,,False,0.0
AL001706,2007-05-01,2007,5,2,2007-Q2,New,Subprime,586,24400.0,48,0.1329,658.11,False,,,,False,0.0
AL001707,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,768,23900.0,48,0.0517,552.24,False,,,,False,0.0
AL001708,2007-05-01,2007,5,2,2007-Q2,New,Subprime,613,25800.0,48,0.1322,694.97,False,,,,False,0.0
AL001709,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,647,10400.0,48,0.1053,266.43,False,,,,False,0.0
AL001710,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,753,32500.0,36,0.0561,982.98,False,,,,False,0.0
AL001711,2007-05-01,2007,5,2,2007-Q2,New,Prime,703,26600.0,48,0.0691,635.86,False,,,,False,0.0
AL001712,2007-05-01,2007,5,2,2007-Q2,New,Subprime,618,35800.0,48,0.1445,986.39,False,,,,False,0.0
AL001713,2007-05-01,2007,5,2,2007-Q2,New,Prime,699,27400.0,36,0.0801,858.74,False,,,,False,0.0
AL001714,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,752,27500.0,60,0.0513,520.6,False,,,,False,0.0
AL001715,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,752,24200.0,48,0.0587,566.9,False,,,,False,0.0
AL001716,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,748,24000.0,36,0.0569,726.76,False,,,,False,0.0
AL001717,2007-05-01,2007,5,2,2007-Q2,New,Prime,707,26000.0,36,0.0746,808.28,False,,,,False,0.0
AL001718,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,735,26800.0,48,0.0527,620.47,False,,,,False,0.0
AL001719,2007-05-01,2007,5,2,2007-Q2,New,Prime,684,22600.0,48,0.0686,539.72,False,,,,False,0.0
AL001720,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,647,31900.0,48,0.0845,785.53,False,,,,False,0.0
AL001721,2007-05-01,2007,5,2,2007-Q2,New,Subprime,591,32800.0,60,0.1419,766.43,False,,,,False,0.0
AL001722,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,791,24800.0,48,0.045,565.53,False,,,,False,0.0
AL001723,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,848,24500.0,60,0.0577,471.04,False,,,,False,0.0
AL001724,2007-05-01,2007,5,2,2007-Q2,New,Prime,684,20900.0,36,0.0724,647.63,False,,,,False,0.0
AL001725,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,673,34900.0,48,0.0983,882.31,False,,,,False,0.0
AL001726,2007-05-01,2007,5,2,2007-Q2,New,Subprime,590,21400.0,48,0.127,570.93,True,21.0,13772.48,6687.07,False,7085.41
AL001727,2007-05-01,2007,5,2,2007-Q2,New,Subprime,634,29900.0,60,0.1402,696.03,False,,,,False,0.0
AL001728,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,651,18800.0,48,0.1082,484.25,False,,,,False,0.0
AL001729,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,810,21600.0,48,0.0514,498.8,False,,,,False,0.0
AL001730,2007-05-01,2007,5,2,2007-Q2,New,Prime,706,29300.0,36,0.0733,909.13,False,,,,False,0.0
AL001731,2007-05-01,2007,5,2,2007-Q2,New,Prime,709,23800.0,36,0.078,743.61,False,,,,False,0.0
AL001732,2007-05-01,2007,5,2,2007-Q2,New,Prime,703,18100.0,60,0.0665,355.42,False,,,,False,0.0
AL001733,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,645,23200.0,48,0.1004,588.86,False,,,,False,0.0
AL001734,2007-05-01,2007,5,2,2007-Q2,New,Prime,709,23500.0,48,0.083,577.02,False,,,,False,0.0
AL001735,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,668,33100.0,48,0.0964,833.79,False,,,,False,0.0
AL001736,2007-05-01,2007,5,2,2007-Q2,New,Prime,707,28400.0,48,0.0764,688.54,False,,,,False,0.0
AL001737,2007-05-01,2007,5,2,2007-Q2,New,Subprime,631,27400.0,48,0.1332,739.43,False,,,,False,0.0
AL001738,2007-05-01,2007,5,2,2007-Q2,New,Prime,680,25100.0,60,0.0697,496.65,False,,,,False,0.0
AL001739,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,832,14300.0,48,0.0635,338.14,False,,,,False,0.0
AL001740,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,756,27400.0,48,0.058,640.98,False,,,,False,0.0
AL001741,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,646,28700.0,60,0.0909,597.02,False,,,,False,0.0
AL001742,2007-05-01,2007,5,2,2007-Q2,New,Subprime,584,21000.0,48,0.1336,567.14,False,,,,False,0.0
AL001743,2007-05-01,2007,5,2,2007-Q2,New,Prime,718,34000.0,48,0.0692,812.91,False,,,,False,0.0
AL001744,2007-05-01,2007,5,2,2007-Q2,New,Subprime,626,12100.0,48,0.1324,326.06,False,,,,False,0.0
AL001745,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,677,32800.0,48,0.0863,810.48,False,,,,False,0.0
AL001746,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,665,20000.0,48,0.0963,503.71,False,,,,False,0.0
AL001747,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,665,40600.0,48,0.0882,1006.87,False,,,,False,0.0
AL001748,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,836,18800.0,36,0.0597,571.68,False,,,,False,0.0
AL001749,2007-05-01,2007,5,2,2007-Q2,New,Prime,694,33100.0,60,0.0719,658.39,False,,,,False,0.0
AL001750,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,733,17600.0,36,0.0602,535.59,False,,,,False,0.0
AL001751,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,765,29900.0,48,0.0669,711.7,False,,,,False,0.0
AL001752,2007-05-01,2007,5,2,2007-Q2,New,Prime,699,30100.0,48,0.0791,733.56,False,,,,False,0.0
AL001753,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,673,25100.0,48,0.1072,645.31,False,,,,False,0.0
AL001754,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,847,24300.0,48,0.0549,565.02,False,,,,False,0.0
AL001755,2007-05-01,2007,5,2,2007-Q2,New,Prime,714,36500.0,48,0.0676,869.98,False,,,,False,0.0
AL001756,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,667,16300.0,36,0.0956,522.59,False,,,,False,0.0
AL001757,2007-05-01,2007,5,2,2007-Q2,New,Prime,704,26500.0,48,0.0739,639.38,False,,,,False,0.0
AL001758,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,797,32000.0,60,0.0535,609.02,False,,,,False,0.0
AL001759,2007-05-01,2007,5,2,2007-Q2,New,Prime,699,26900.0,60,0.0732,536.72,False,,,,False,0.0
AL001760,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,676,21600.0,60,0.0947,453.32,False,,,,False,0.0
AL001761,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,674,31200.0,48,0.1056,799.73,False,,,,False,0.0
AL001762,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,650,29700.0,48,0.0824,728.41,False,,,,False,0.0
AL001763,2007-05-01,2007,5,2,2007-Q2,New,Prime,717,26300.0,48,0.0752,636.15,False,,,,False,0.0
AL001764,2007-05-01,2007,5,2,2007-Q2,New,Prime,698,31600.0,48,0.0759,765.38,False,,,,False,0.0
AL001765,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,648,33400.0,48,0.097,842.31,False,,,,False,0.0
AL001766,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,641,35100.0,60,0.0928,733.4,False,,,,False,0.0
AL001767,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,808,27300.0,48,0.0621,643.77,False,,,,False,0.0
AL001768,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,782,23400.0,48,0.054,543.14,False,,,,False,0.0
AL001769,2007-05-01,2007,5,2,2007-Q2,New,Prime,685,23000.0,60,0.0713,456.84,False,,,,False,0.0
AL001770,2007-05-01,2007,5,2,2007-Q2,New,Prime,701,29400.0,48,0.0658,698.3,False,,,,False,0.0
AL001771,2007-05-01,2007,5,2,2007-Q2,New,Prime,709,17900.0,60,0.0843,366.64,False,,,,False,0.0
AL001772,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,666,22500.0,48,0.096,566.35,True,15.0,16800.7,13066.0,True,3734.7
AL001773,2007-05-01,2007,5,2,2007-Q2,New,Prime,716,18300.0,48,0.0755,442.9,False,,,,False,0.0
AL001774,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,845,22500.0,36,0.0502,674.55,False,,,,False,0.0
AL001775,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,847,33900.0,48,0.0639,802.22,False,,,,False,0.0
AL001776,2007-05-01,2007,5,2,2007-Q2,New,Near Prime,650,25900.0,48,0.1,656.89,False,,,,False,0.0
AL001777,2007-05-01,2007,5,2,2007-Q2,New,Subprime,592,37000.0,48,0.1388,1008.85,False,,,,False,0.0
AL001778,2007-05-01,2007,5,2,2007-Q2,New,Subprime,584,29100.0,48,0.136,789.37,False,,,,False,0.0
AL001779,2007-05-01,2007,5,2,2007-Q2,New,Prime,699,30100.0,48,0.0732,725.26,False,,,,False,0.0
AL001780,2007-05-01,2007,5,2,2007-Q2,New,Super Prime,743,25000.0,60,0.0603,483.67,False,,,,False,0.0
AL001781,2007-05-01,2007,5,2,2007-Q2,Used,Super Prime,806,11800.0,48,0.0562,275.07,False,,,,False,0.0
AL001782,2007-05-01,2007,5,2,2007-Q2,Used,Near Prime,670,13500.0,48,0.1008,342.91,False,,,,False,0.0
AL001783,2007-05-01,2007,5,2,2007-Q2,Used,Near Prime,659,9500.0,48,0.0988,240.4,False,,,,False,0.0
AL001784,2007-05-01,2007,5,2,2007-Q2,Used,Prime,714,16300.0,48,0.0789,397.09,False,,,,False,0.0
AL001785,2007-05-01,2007,5,2,2007-Q2,Used,Prime,719,10700.0,48,0.0665,254.49,False,,,,False,0.0
AL001786,2007-05-01,2007,5,2,2007-Q2,Used,Near Prime,651,15500.0,36,0.0959,497.16,False,,,,False,0.0
AL001787,2007-05-01,2007,5,2,2007-Q2,Used,Prime,691,17000.0,48,0.0715,408.27,False,,,,False,0.0
AL001788,2007-05-01,2007,5,2,2007-Q2,Used,Near Prime,669,16200.0,48,0.1003,411.11,False,,,,False,0.0
AL001789,2007-05-01,2007,5,2,2007-Q2,Used,Prime,719,13200.0,48,0.0771,320.46,False,,,,False,0.0
AL001790,2007-05-01,2007,5,2,2007-Q2,Used,Near Prime,643,14800.0,48,0.0909,368.93,False,,,,False,0.0
AL001791,2007-05-01,2007,5,2,2007-Q2,Used,Prime,695,15400.0,48,0.0831,378.2,False,,,,False,0.0
AL001792,2007-05-01,2007,5,2,2007-Q2,Used,Near Prime,667,13600.0,48,0.0877,336.95,False,,,,False,0.0
AL001793,2007-05-01,2007,5,2,2007-Q2,Used,Subprime,584,11100.0,60,0.1261,250.35,False,,,,False,0.0
AL001794,2007-05-01,2007,5,2,2007-Q2,Used,Prime,698,18000.0,60,0.0788,363.94,False,,,,False,0.0
AL001795,2007-05-01,2007,5,2,2007-Q2,Used,Near Prime,655,11700.0,48,0.0879,289.99,False,,,,False,0.0
AL001796,2007-05-01,2007,5,2,2007-Q2,Used,Super Prime,727,10600.0,48,0.0548,246.42,False,,,,False,0.0
AL001797,2007-05-01,2007,5,2,2007-Q2,Used,Prime,711,13900.0,48,0.0754,336.35,False,,,,False,0.0
AL001798,2007-05-01,2007,5,2,2007-Q2,Used,Prime,682,18200.0,48,0.0715,437.09,False,,,,False,0.0
AL001799,2007-05-01,2007,5,2,2007-Q2,Used,Super Prime,786,8200.0,48,0.0522,189.66,False,,,,False,0.0
AL001800,2007-05-01,2007,5,2,2007-Q2,Used,Super Prime,730,13400.0,60,0.0544,255.58,False,,,,False,0.0
AL001801,2007-05-01,2007,5,2,2007-Q2,Used,Super Prime,741,12500.0,48,0.0557,291.1,False,,,,False,0.0
AL001802,2007-05-01,2007,5,2,2007-Q2,Used,Subprime,637,17000.0,48,0.1321,457.84,False,,,,False,0.0
AL001803,2007-05-01,2007,5,2,2007-Q2,Used,Near Prime,645,12200.0,48,0.0986,308.6,False,,,,False,0.0
AL001804,2007-05-01,2007,5,2,2007-Q2,Used,Near Prime,648,11500.0,48,0.0971,290.07,False,,,,False,0.0
AL001805,2007-05-01,2007,5,2,2007-Q2,Used,Near Prime,647,14700.0,48,0.0957,369.8,False,,,,False,0.0
AL001806,2007-05-01,2007,5,2,2007-Q2,Used,Near Prime,673,9500.0,48,0.1011,241.45,False,,,,False,0.0
AL001807,2007-05-01,2007,5,2,2007-Q2,Used,Super Prime,751,21300.0,48,0.058,498.28,False,,,,False,0.0
AL001808,2007-05-01,2007,5,2,2007-Q2,Used,Near Prime,664,9800.0,60,0.0951,205.87,False,,,,False,0.0
AL001809,2007-05-01,2007,5,2,2007-Q2,Used,Subprime,593,17000.0,48,0.1319,457.67,True,9.0,14748.28,7764.1,False,6984.18
