loan_id,origination_date,year,month,quarter,tranche,vehicle_type,credit_band,fico_score,original_balance,term_months,annual_rate,monthly_payment,charged_off,charge_off_month,charge_off_balance,recovery,deficiency_paid,net_loss
AL002106,2007-06-01,2007,6,2,2007-Q2,New,Super Prime,722,23500.0,36,0.0603,715.24,False,,,,False,0.0
AL002107,2007-06-01,2007,6,2,2007-Q2,New,Near Prime,671,32700.0,36,0.1013,1057.13,False,,,,False,0.0
AL002108,2007-06-01,2007,6,2,2007-Q2,New,Prime,709,27000.0,60,0.0841,552.78,False,,,,False,0.0
AL002109,2007-06-01,2007,6,2,2007-Q2,New,Super Prime,784,21100.0,48,0.0582,493.79,False,,,,False,0.0
AL002110,2007-06-01,2007,6,2,2007-Q2,New,Subprime,637,27300.0,48,0.1285,730.36,True,18.0,19180.24,8972.74,False,10207.5
AL002111,2007-06-01,2007,6,2,2007-Q2,New,Prime,689,19400.0,48,0.0715,465.91,False,,,,False,0.0
AL002112,2007-06-01,2007,6,2,2007-Q2,New,Subprime,627,40500.0,48,0.1338,1094.17,False,,,,False,0.0
AL002113,2007-06-01,2007,6,2,2007-Q2,New,Prime,691,33000.0,48,0.0761,799.6,False,,,,False,0.0
AL002114,2007-06-01,2007,6,2,2007-Q2,New,Near Prime,663,23900.0,48,0.0928,597.94,False,,,,False,0.0
AL002115,2007-06-01,2007,6,2,2007-Q2,New,Prime,707,26000.0,36,0.0754,809.24,False,,,,False,0.0
AL002116,2007-06-01,2007,6,2,2007-Q2,New,Subprime,595,27900.0,48,0.1365,757.52,False,,,,False,0.0
AL002117,2007-06-01,2007,6,2,2007-Q2,New,Subprime,604,28900.0,48,0.1289,773.74,False,,,,False,0.0
AL002118,2007-06-01,2007,6,2,2007-Q2,New,Super Prime,750,17500.0,48,0.0625,413.0,False,,,,False,0.0
AL002119,2007-06-01,2007,6,2,2007-Q2,New,Super Prime,846,21300.0,60,0.0654,417.16,False,,,,False,0.0
AL002120,2007-06-01,2007,6,2,2007-Q2,New,Near Prime,669,23700.0,48,0.0923,592.37,False,,,,False,0.0
AL002121,2007-06-01,2007,6,2,2007-Q2,New,Near Prime,663,19800.0,48,0.0903,493.01,False,,,,False,0.0
AL002122,2007-06-01,2007,6,2,2007-Q2,New,Super Prime,798,30100.0,36,0.0542,907.81,False,,,,False,0.0
AL002123,2007-06-01,2007,6,2,2007-Q2,New,Prime,709,37700.0,36,0.0776,1177.21,False,,,,False,0.0
AL002124,2007-06-01,2007,6,2,2007-Q2,New,Prime,681,35900.0,48,0.0728,864.34,False,,,,False,0.0
AL002125,2007-06-01,2007,6,2,2007-Q2,New,Prime,716,28400.0,48,0.078,690.66,False,,,,False,0.0
AL002126,2007-06-01,2007,6,2,2007-Q2,New,Super Prime,760,31100.0,48,0.0548,722.99,False,,,,False,0.0
AL002127,2007-06-01,2007,6,2,2007-Q2,New,Super Prime,781,27200.0,36,0.0551,821.45,False,,,,False,0.0
AL002128,2007-06-01,2007,6,2,2007-Q2,New,Subprime,583,21700.0,48,0.1335,585.93,False,,,,False,0.0
AL002129,2007-06-01,2007,6,2,2007-Q2,New,Subprime,580,28200.0,36,0.1402,964.08,False,,,,False,0.0
AL002130,2007-06-01,2007,6,2,2007-Q2,New,Near Prime,676,25000.0,60,0.0829,510.39,False,,,,False,0.0
AL002131,2007-06-01,2007,6,2,2007-Q2,New,Prime,680,16400.0,60,0.076,329.4,False,,,,False,0.0
AL002132,2007-06-01,2007,6,2,2007-Q2,New,Near Prime,665,31500.0,36,0.0979,1013.31,False,,,,False,0.0
AL002133,2007-06-01,2007,6,2,2007-Q2,New,Super Prime,786,23700.0,48,0.0594,555.94,False,,,,False,0.0
AL002134,2007-06-01,2007,6,2,2007-Q2,New,Prime,710,29600.0,48,0.0795,721.93,False,,,,False,0.0
AL002135,2007-06-01,2007,6,2,2007-Q2,New,Prime,712,31900.0,48,0.0696,763.29,False,,,,False,0.0
AL002136,2007-06-01,2007,6,2,2007-Q2,New,Prime,694,41800.0,48,0.0718,1004.45,False,,,,False,0.0
AL002137,2007-06-01,2007,6,2,2007-Q2,New,Super Prime,772,17600.0,48,0.0594,412.85,False,,,,False,0.0
AL002138,2007-06-01,2007,6,2,2007-Q2,New,Prime,693,28500.0,48,0.0807,696.71,False,,,,False,0.0
AL002139,2007-06-01,2007,6,2,2007-Q2,New,Super Prime,801,24000.0,60,0.0516,454.67,False,,,,False,0.0
AL002140,2007-06-01,2007,6,2,2007-Q2,New,Near Prime,650,26200.0,48,0.0987,662.87,False,,,,False,0.0
AL002141,2007-06-01,2007,6,2,2007-Q2,New,Super Prime,835,29200.0,48,0.0546,678.56,False,,,,False,0.0
AL002142,2007-06-01,2007,6,2,2007-Q2,New,Super Prime,731,34200.0,48,0.0608,804.44,False,,,,False,0.0
AL002143,2007-06-01,2007,6,2,2007-Q2,New,Super Prime,850,35500.0,60,0.0588,684.34,False,,,,False,0.0
AL002144,2007-06-01,2007,6,2,2007-Q2,New,Near Prime,662,22500.0,36,0.0876,712.98,False,,,,False,0.0
AL002145,2007-06-01,2007,6,2,2007-Q2,New,Near Prime,664,22500.0,48,0.0968,567.21,False,,,,False,0.0
AL002146,2007-06-01,2007,6,2,2007-Q2,New,Near Prime,670,23800.0,60,0.0937,498.33,False,,,,False,0.0
AL002147,2007-06-01,2007,6,2,2007-Q2,New,Subprime,635,20200.0,36,0.1355,685.98,False,,,,False,0.0
AL002148,2007-06-01,2007,6,2,2007-Q2,New,Super Prime,807,21100.0,48,0.0608,496.31,False,,,,False,0.0
AL002149,2007-06-01,2007,6,2,2007-Q2,New,Prime,695,20100.0,36,0.0767,626.81,False,,,,False,0.0
AL002150,2007-06-01,2007,6,2,2007-Q2,New,Subprime,628,28300.0,48,0.1272,755.29,False,,,,False,0.0
AL002151,2007-06-01,2007,6,2,2007-Q2,New,Near Prime,649,24700.0,48,0.0932,618.42,False,,,,False,0.0
AL002152,2007-06-01,2007,6,2,2007-Q2,New,Prime,682,23000.0,48,0.0785,559.88,False,,,,False,0.0
AL002153,2007-06-01,2007,6,2,2007-Q2,New,Prime,691,35000.0,48,0.0768,849.2,False,,,,False,0.0
AL002154,2007-06-01,2007,6,2,2007-Q2,New,Super Prime,745,25700.0,48,0.0557,598.51,False,,,,False,0.0
AL002155,2007-06-01,2007,6,2,2007-Q2,New,Near Prime,672,29500.0,48,0.0984,745.93,False,,,,False,0.0
AL002156,2007-06-01,2007,6,2,2007-Q2,New,Near Prime,668,31000.0,48,0.0939,777.19,False,,,,False,0.0
AL002157,2007-06-01,2007,6,2,2007-Q2,New,Super Prime,834,30300.0,36,0.0589,920.28,False,,,,False,0.0
AL002158,2007-06-01,2007,6,2,2007-Q2,New,Prime,699,22400.0,36,0.0722,693.9,False,,,,False,0.0
AL002159,2007-06-01,2007,6,2,2007-Q2,New,Super Prime,749,23000.0,36,0.0544,693.88,False,,,,False,0.0
AL002160,2007-06-01,2007,6,2,2007-Q2,New,Near Prime,660,29300.0,48,0.1003,743.55,False,,,,False,0.0
AL002161,2007-06-01,2007,6,2,2007-Q2,New,Super Prime,728,20000.0,48,0.0545,464.67,False,,,,False,0.0
AL002162,2007-06-01,2007,6,2,2007-Q2,New,Subprime,608,30500.0,36,0.1289,1026.05,False,,,,False,0.0
AL002163,2007-06-01,2007,6,2,2007-Q2,New,Near Prime,661,27500.0,48,0.0855,678.48,False,,,,False,0.0
AL002164,2007-06-01,2007,6,2,2007-Q2,New,Super Prime,847,24000.0,48,0.0638,567.83,False,,,,False,0.0
AL002165,2007-06-01,2007,6,2,2007-Q2,New,Near Prime,674,19000.0,36,0.1006,613.61,False,,,,False,0.0
AL002166,2007-06-01,2007,6,2,2007-Q2,New,Prime,706,19200.0,48,0.0718,461.37,False,,,,False,0.0
AL002167,2007-06-01,2007,6,2,2007-Q2,New,Prime,685,23000.0,48,0.0723,553.22,False,,,,False,0.0
AL002168,2007-06-01,2007,6,2,2007-Q2,New,Near Prime,641,19100.0,48,0.0945,479.4,False,,,,False,0.0
AL002169,2007-06-01,2007,6,2,2007-Q2,New,Subprime,589,28700.0,48,0.1333,774.66,False,,,,False,0.0
AL002170,2007-06-01,2007,6,2,2007-Q2,New,Subprime,627,27300.0,48,0.1311,733.88,False,,,,False,0.0
AL002171,2007-06-01,2007,6,2,2007-Q2,New,Subprime,600,25500.0,48,0.1329,687.78,False,,,,False,0.0
AL002172,2007-06-01,2007,6,2,2007-Q2,New,Near Prime,657,28900.0,36,0.0871,915.12,False,,,,False,0.0
AL002173,2007-06-01,2007,6,2,2007-Q2,New,Subprime,615,20200.0,48,0.1392,551.18,False,,,,False,0.0
AL002174,2007-06-01,2007,6,2,2007-Q2,New,Prime,681,23900.0,48,0.0865,590.79,False,,,,False,0.0
AL002175,2007-06-01,2007,6,2,2007-Q2,New,Near Prime,653,29400.0,60,0.0904,610.87,False,,,,False,0.0
AL002176,2007-06-01,2007,6,2,2007-Q2,New,Prime,695,34800.0,60,0.0761,699.14,False,,,,False,0.0
AL002177,2007-06-01,2007,6,2,2007-Q2,New,Subprime,622,22400.0,48,0.1464,619.33,False,,,,False,0.0
AL002178,2007-06-01,2007,6,2,2007-Q2,New,Prime,689,18400.0,48,0.079,448.33,False,,,,False,0.0
AL002179,2007-06-01,2007,6,2,2007-Q2,New,Super Prime,794,22900.0,48,0.0451,522.3,False,,,,False,0.0
AL002180,2007-06-01,2007,6,2,2007-Q2,New,Super Prime,742,33000.0,48,0.0581,772.13,False,,,,False,0.0
AL002181,2007-06-01,2007,6,2,2007-Q2,Used,Subprime,611,13400.0,60,0.1349,308.26,False,,,,False,0.0
AL002182,2007-06-01,2007,6,2,2007-Q2,Used,Subprime,582,7500.0,60,0.1307,170.92,False,,,,False,0.0
AL002183,2007-06-01,2007,6,2,2007-Q2,Used,Subprime,615,8900.0,48,0.1388,242.67,False,,,,False,0.0
AL002184,2007-06-01,2007,6,2,2007-Q2,Used,Prime,686,14300.0,36,0.0714,442.46,False,,,,False,0.0
AL002185,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,788,11300.0,48,0.0611,265.95,False,,,,False,0.0
AL002186,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,655,14000.0,48,0.0871,346.47,False,,,,False,0.0
AL002187,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,793,15900.0,48,0.0574,371.52,False,,,,False,0.0
AL002188,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,677,6300.0,48,0.0928,157.61,False,,,,False,0.0
AL002189,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,817,17200.0,48,0.0582,402.52,False,,,,False,0.0
AL002190,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,643,18700.0,60,0.093,390.91,False,,,,False,0.0
AL002191,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,674,11500.0,48,0.0932,287.93,False,,,,False,0.0
AL002192,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,654,15700.0,48,0.0998,398.04,False,,,,False,0.0
AL002193,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,652,10600.0,36,0.0947,339.4,False,,,,False,0.0
AL002194,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,651,13000.0,48,0.0985,328.78,False,,,,False,0.0
AL002195,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,676,15100.0,48,0.0914,376.77,False,,,,False,0.0
AL002196,2007-06-01,2007,6,2,2007-Q2,Used,Prime,691,14900.0,48,0.0777,362.15,False,,,,False,0.0
AL002197,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,645,9300.0,48,0.0905,231.65,False,,,,False,0.0
AL002198,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,751,8300.0,36,0.0596,252.35,False,,,,False,0.0
AL002199,2007-06-01,2007,6,2,2007-Q2,Used,Subprime,613,16300.0,60,0.1281,369.29,True,21.0,11971.56,5697.53,False,6274.03
AL002200,2007-06-01,2007,6,2,2007-Q2,Used,Prime,701,13900.0,48,0.0827,341.1,False,,,,False,0.0
AL002201,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,845,16600.0,60,0.064,324.02,False,,,,False,0.0
AL002202,2007-06-01,2007,6,2,2007-Q2,Used,Subprime,589,9600.0,48,0.1277,256.45,False,,,,False,0.0
AL002203,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,663,17800.0,36,0.0912,567.03,False,,,,False,0.0
AL002204,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,800,12000.0,48,0.0617,282.76,False,,,,False,0.0
AL002205,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,817,14400.0,36,0.0641,440.76,False,,,,False,0.0
AL002206,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,647,13000.0,48,0.0947,326.41,False,,,,False,0.0
AL002207,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,662,14500.0,48,0.0847,357.2,False,,,,False,0.0
AL002208,2007-06-01,2007,6,2,2007-Q2,Used,Subprime,602,12900.0,60,0.1379,298.76,False,,,,False,0.0
AL002209,2007-06-01,2007,6,2,2007-Q2,Used,Prime,681,11600.0,48,0.0776,281.88,False,,,,False,0.0
AL002210,2007-06-01,2007,6,2,2007-Q2,Used,Prime,719,13200.0,48,0.0801,322.31,False,,,,False,0.0
AL002211,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,829,16200.0,48,0.058,378.97,False,,,,False,0.0
AL002212,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,803,17400.0,36,0.0642,532.66,False,,,,False,0.0
AL002213,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,754,9600.0,60,0.0631,186.98,False,,,,False,0.0
AL002214,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,651,8100.0,48,0.0914,202.11,False,,,,False,0.0
AL002215,2007-06-01,2007,6,2,2007-Q2,Used,Subprime,626,12600.0,36,0.1354,427.83,False,,,,False,0.0
AL002216,2007-06-01,2007,6,2,2007-Q2,Used,Prime,690,9200.0,48,0.0661,218.64,False,,,,False,0.0
AL002217,2007-06-01,2007,6,2,2007-Q2,Used,Subprime,638,17800.0,48,0.1368,483.56,False,,,,False,0.0
AL002218,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,764,17400.0,48,0.0646,412.32,False,,,,False,0.0
AL002219,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,805,9200.0,48,0.0585,215.43,False,,,,False,0.0
AL002220,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,847,17700.0,36,0.062,540.07,False,,,,False,0.0
AL002221,2007-06-01,2007,6,2,2007-Q2,Used,Prime,699,12800.0,48,0.0707,306.93,False,,,,False,0.0
AL002222,2007-06-01,2007,6,2,2007-Q2,Used,Prime,710,15600.0,48,0.0696,373.27,False,,,,False,0.0
AL002223,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,766,12500.0,48,0.064,295.86,False,,,,False,0.0
AL002224,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,678,14400.0,48,0.086,355.62,False,,,,False,0.0
AL002225,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,640,14500.0,48,0.0999,367.69,False,,,,False,0.0
AL002226,2007-06-01,2007,6,2,2007-Q2,Used,Prime,714,12600.0,48,0.0694,301.37,False,,,,False,0.0
AL002227,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,789,13600.0,48,0.059,318.77,False,,,,False,0.0
AL002228,2007-06-01,2007,6,2,2007-Q2,Used,Prime,686,11200.0,48,0.0804,273.64,False,,,,False,0.0
AL002229,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,641,9200.0,48,0.0969,231.97,False,,,,False,0.0
AL002230,2007-06-01,2007,6,2,2007-Q2,Used,Prime,700,14600.0,48,0.0747,352.81,False,,,,False,0.0
AL002231,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,667,14300.0,48,0.096,359.94,False,,,,False,0.0
AL002232,2007-06-01,2007,6,2,2007-Q2,Used,Subprime,594,14500.0,48,0.1353,392.82,False,,,,False,0.0
AL002233,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,672,15600.0,48,0.0965,393.04,False,,,,False,0.0
AL002234,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,654,14300.0,48,0.0979,361.24,False,,,,False,0.0
AL002235,2007-06-01,2007,6,2,2007-Q2,Used,Subprime,594,13800.0,48,0.1359,374.27,False,,,,False,0.0
AL002236,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,775,13100.0,48,0.0588,306.93,False,,,,False,0.0
AL002237,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,660,18900.0,48,0.0899,470.24,True,11.0,15500.51,6129.19,False,9371.32
AL002238,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,811,7400.0,48,0.0607,174.03,False,,,,False,0.0
AL002239,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,658,11900.0,48,0.0911,296.75,False,,,,False,0.0
AL002240,2007-06-01,2007,6,2,2007-Q2,Used,Prime,687,17100.0,48,0.0729,411.79,False,,,,False,0.0
AL002241,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,809,17900.0,60,0.0609,346.81,False,,,,False,0.0
AL002242,2007-06-01,2007,6,2,2007-Q2,Used,Prime,702,17300.0,48,0.0688,413.31,False,,,,False,0.0
AL002243,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,646,15900.0,48,0.0964,400.52,False,,,,False,0.0
AL002244,2007-06-01,2007,6,2,2007-Q2,Used,Prime,694,20100.0,48,0.0701,481.41,False,,,,False,0.0
AL002245,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,667,16800.0,48,0.0905,418.47,False,,,,False,0.0
AL002246,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,788,14800.0,60,0.0546,282.42,False,,,,False,0.0
AL002247,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,642,14300.0,48,0.0866,353.55,False,,,,False,0.0
AL002248,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,827,5000.0,60,0.0645,97.71,False,,,,False,0.0
AL002249,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,764,10700.0,48,0.0563,249.48,False,,,,False,0.0
AL002250,2007-06-01,2007,6,2,2007-Q2,Used,Prime,712,17800.0,60,0.0744,356.17,False,,,,False,0.0
AL002251,2007-06-01,2007,6,2,2007-Q2,Used,Prime,710,16200.0,48,0.0695,387.55,False,,,,False,0.0
AL002252,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,665,7500.0,48,0.0972,189.21,False,,,,False,0.0
AL002253,2007-06-01,2007,6,2,2007-Q2,Used,Prime,690,19000.0,48,0.0658,451.29,False,,,,False,0.0
AL002254,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,673,14300.0,36,0.0883,453.61,False,,,,False,0.0
AL002255,2007-06-01,2007,6,2,2007-Q2,Used,Subprime,602,11500.0,60,0.1444,270.22,False,,,,False,0.0
AL002256,2007-06-01,2007,6,2,2007-Q2,Used,Prime,698,12700.0,48,0.0791,309.51,False,,,,False,0.0
AL002257,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,847,16600.0,60,0.0611,321.77,False,,,,False,0.0
AL002258,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,666,11600.0,48,0.1011,294.82,False,,,,False,0.0
AL002259,2007-06-01,2007,6,2,2007-Q2,Used,Prime,718,19800.0,36,0.0837,623.85,False,,,,False,0.0
AL002260,2007-06-01,2007,6,2,2007-Q2,Used,Prime,695,13300.0,36,0.0742,413.22,False,,,,False,0.0
AL002261,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,665,17100.0,48,0.0878,423.75,False,,,,False,0.0
AL002262,2007-06-01,2007,6,2,2007-Q2,Used,Subprime,620,12800.0,48,0.1334,345.56,True,32.0,5325.89,2720.16,False,2605.73
AL002263,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,791,16100.0,48,0.0634,380.62,False,,,,False,0.0
AL002264,2007-06-01,2007,6,2,2007-Q2,Used,Subprime,595,16100.0,48,0.1302,432.08,False,,,,False,0.0
AL002265,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,754,9800.0,48,0.0576,229.08,False,,,,False,0.0
AL002266,2007-06-01,2007,6,2,2007-Q2,Used,Subprime,631,15800.0,48,0.1313,424.89,False,,,,False,0.0
AL002267,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,829,12800.0,48,0.0609,301.14,False,,,,False,0.0
AL002268,2007-06-01,2007,6,2,2007-Q2,Used,Prime,697,12200.0,48,0.0773,296.29,False,,,,False,0.0
AL002269,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,726,11600.0,48,0.0504,267.35,False,,,,False,0.0
AL002270,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,657,9700.0,60,0.0968,204.57,True,5.0,9188.55,4269.12,False,4919.43
AL002271,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,848,7600.0,48,0.0494,174.82,False,,,,False,0.0
AL002272,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,660,14000.0,36,0.095,448.46,False,,,,False,0.0
AL002273,2007-06-01,2007,6,2,2007-Q2,Used,Prime,702,14500.0,36,0.0725,449.38,False,,,,False,0.0
AL002274,2007-06-01,2007,6,2,2007-Q2,Used,Prime,715,10400.0,48,0.0709,249.48,False,,,,False,0.0
AL002275,2007-06-01,2007,6,2,2007-Q2,Used,Prime,708,12100.0,60,0.08,245.34,False,,,,False,0.0
AL002276,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,733,12500.0,36,0.0614,381.07,False,,,,False,0.0
AL002277,2007-06-01,2007,6,2,2007-Q2,Used,Prime,697,15400.0,48,0.0707,369.27,False,,,,False,0.0
AL002278,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,787,19300.0,48,0.0487,443.33,False,,,,False,0.0
AL002279,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,755,14200.0,60,0.0596,274.26,False,,,,False,0.0
AL002280,2007-06-01,2007,6,2,2007-Q2,Used,Prime,706,5000.0,48,0.0711,119.99,False,,,,False,0.0
AL002281,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,833,14700.0,48,0.0636,347.66,False,,,,False,0.0
AL002282,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,725,11900.0,48,0.0585,278.65,False,,,,False,0.0
AL002283,2007-06-01,2007,6,2,2007-Q2,Used,Prime,700,6200.0,36,0.0827,195.06,False,,,,False,0.0
AL002284,2007-06-01,2007,6,2,2007-Q2,Used,Prime,691,8500.0,48,0.0835,208.91,False,,,,False,0.0
AL002285,2007-06-01,2007,6,2,2007-Q2,Used,Subprime,617,15900.0,48,0.133,428.93,False,,,,False,0.0
AL002286,2007-06-01,2007,6,2,2007-Q2,Used,Prime,714,14700.0,48,0.0747,355.22,False,,,,False,0.0
AL002287,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,672,10600.0,48,0.0895,263.53,False,,,,False,0.0
AL002288,2007-06-01,2007,6,2,2007-Q2,Used,Prime,690,11500.0,36,0.0759,358.2,False,,,,False,0.0
AL002289,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,651,8300.0,60,0.0977,175.41,False,,,,False,0.0
AL002290,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,850,15000.0,36,0.0535,451.92,False,,,,False,0.0
AL002291,2007-06-01,2007,6,2,2007-Q2,Used,Subprime,616,18400.0,36,0.1295,619.53,False,,,,False,0.0
AL002292,2007-06-01,2007,6,2,2007-Q2,Used,Subprime,590,16600.0,60,0.1364,383.16,False,,,,False,0.0
AL002293,2007-06-01,2007,6,2,2007-Q2,Used,Subprime,605,15700.0,48,0.1359,425.8,True,3.0,15201.19,6238.76,False,8962.43
AL002294,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,805,16000.0,48,0.0616,376.94,False,,,,False,0.0
AL002295,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,673,18100.0,48,0.0981,457.41,False,,,,False,0.0
AL002296,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,740,16000.0,48,0.051,369.19,False,,,,False,0.0
AL002297,2007-06-01,2007,6,2,2007-Q2,Used,Prime,686,9700.0,60,0.0652,189.88,False,,,,False,0.0
AL002298,2007-06-01,2007,6,2,2007-Q2,Used,Prime,710,7100.0,48,0.0759,171.97,False,,,,False,0.0
AL002299,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,666,15000.0,60,0.0957,315.54,False,,,,False,0.0
AL002300,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,727,11300.0,48,0.0519,261.2,False,,,,False,0.0
AL002301,2007-06-01,2007,6,2,2007-Q2,Used,Prime,706,9600.0,48,0.0774,233.19,False,,,,False,0.0
AL002302,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,658,19000.0,48,0.0997,481.62,False,,,,False,0.0
AL002303,2007-06-01,2007,6,2,2007-Q2,Used,Prime,685,24100.0,48,0.0698,576.88,False,,,,False,0.0
AL002304,2007-06-01,2007,6,2,2007-Q2,Used,Prime,686,16000.0,60,0.0676,315.01,False,,,,False,0.0
AL002305,2007-06-01,2007,6,2,2007-Q2,Used,Subprime,621,8900.0,36,0.1238,297.23,True,14.0,6058.0,3010.05,False,3047.95
AL002306,2007-06-01,2007,6,2,2007-Q2,Used,Prime,683,7800.0,60,0.0731,155.59,False,,,,False,0.0
AL002307,2007-06-01,2007,6,2,2007-Q2,Used,Prime,685,15200.0,36,0.0788,475.47,False,,,,False,0.0
AL002308,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,805,8800.0,48,0.0526,203.7,False,,,,False,0.0
AL002309,2007-06-01,2007,6,2,2007-Q2,Used,Subprime,581,11200.0,48,0.1387,305.33,True,21.0,7268.15,3837.01,False,3431.14
AL002310,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,840,13500.0,48,0.0564,314.82,False,,,,False,0.0
AL002311,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,725,19000.0,48,0.0553,442.13,False,,,,False,0.0
AL002312,2007-06-01,2007,6,2,2007-Q2,Used,Subprime,632,15700.0,48,0.1404,429.34,False,,,,False,0.0
AL002313,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,650,17900.0,48,0.1002,454.16,False,,,,False,0.0
AL002314,2007-06-01,2007,6,2,2007-Q2,Used,Prime,713,11100.0,36,0.0673,341.37,False,,,,False,0.0
AL002315,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,659,10900.0,48,0.0922,272.39,False,,,,False,0.0
AL002316,2007-06-01,2007,6,2,2007-Q2,Used,Subprime,597,12900.0,48,0.1321,347.42,False,,,,False,0.0
AL002317,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,848,16600.0,48,0.0555,386.44,False,,,,False,0.0
AL002318,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,651,13100.0,48,0.091,326.62,False,,,,False,0.0
AL002319,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,645,15600.0,48,0.088,386.73,False,,,,False,0.0
AL002320,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,678,7500.0,48,0.0923,187.46,False,,,,False,0.0
AL002321,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,792,17300.0,48,0.0603,406.53,False,,,,False,0.0
AL002322,2007-06-01,2007,6,2,2007-Q2,Used,Super Prime,790,11400.0,48,0.0634,269.51,False,,,,False,0.0
AL002323,2007-06-01,2007,6,2,2007-Q2,Used,Near Prime,668,17900.0,48,0.0996,453.65,False,,,,False,0.0
AL002324,2007-06-01,2007,6,2,2007-Q2,Used,Prime,717,14800.0,48,0.0753,358.05,False,,,,False,0.0
