tranche,vehicle_type,credit_band,loan_age_months,n_loans_in_tranche,total_orig_balance,cum_chargeoff_count,cum_chargeoff_balance,cum_net_loss,cum_co_rate_count,cum_co_rate_balance
2007-Q4,Used,Subprime,20,114,1532000.0,20,222257.0,93460.0,0.175439,0.145076
2007-Q4,Used,Subprime,21,114,1532000.0,20,222257.0,93460.0,0.175439,0.145076
2007-Q4,Used,Subprime,22,114,1532000.0,20,222257.0,93460.0,0.175439,0.145076
2007-Q4,Used,Subprime,23,114,1532000.0,20,222257.0,93460.0,0.175439,0.145076
2007-Q4,Used,Subprime,24,114,1532000.0,20,222257.0,93460.0,0.175439,0.145076
2007-Q4,Used,Subprime,25,114,1532000.0,21,229699.0,97292.0,0.184211,0.149934
2007-Q4,Used,Subprime,26,114,1532000.0,21,229699.0,97292.0,0.184211,0.149934
2007-Q4,Used,Subprime,27,114,1532000.0,21,229699.0,97292.0,0.184211,0.149934
2007-Q4,Used,Subprime,28,114,1532000.0,21,229699.0,97292.0,0.184211,0.149934
2007-Q4,Used,Subprime,29,114,1532000.0,21,229699.0,97292.0,0.184211,0.149934
2007-Q4,Used,Subprime,30,114,1532000.0,21,229699.0,97292.0,0.184211,0.149934
2007-Q4,Used,Subprime,31,114,1532000.0,21,229699.0,97292.0,0.184211,0.149934
2007-Q4,Used,Subprime,32,114,1532000.0,21,229699.0,97292.0,0.184211,0.149934
2007-Q4,Used,Subprime,33,114,1532000.0,21,229699.0,97292.0,0.184211,0.149934
2007-Q4,Used,Subprime,34,114,1532000.0,21,229699.0,97292.0,0.184211,0.149934
2007-Q4,Used,Subprime,35,114,1532000.0,21,229699.0,97292.0,0.184211,0.149934
2007-Q4,Used,Subprime,36,114,1532000.0,21,229699.0,97292.0,0.184211,0.149934
2007-Q4,Used,Subprime,37,114,1532000.0,21,229699.0,97292.0,0.184211,0.149934
2007-Q4,Used,Subprime,38,114,1532000.0,21,229699.0,97292.0,0.184211,0.149934
2007-Q4,Used,Subprime,39,114,1532000.0,21,229699.0,97292.0,0.184211,0.149934
2007-Q4,Used,Subprime,40,114,1532000.0,21,229699.0,97292.0,0.184211,0.149934
2007-Q4,Used,Subprime,41,114,1532000.0,21,229699.0,97292.0,0.184211,0.149934
2007-Q4,Used,Subprime,42,114,1532000.0,21,229699.0,97292.0,0.184211,0.149934
2007-Q4,Used,Subprime,43,114,1532000.0,21,229699.0,97292.0,0.184211,0.149934
2007-Q4,Used,Subprime,44,114,1532000.0,21,229699.0,97292.0,0.184211,0.149934
2007-Q4,Used,Subprime,45,114,1532000.0,22,231285.0,98216.0,0.192982,0.150969
2007-Q4,Used,Subprime,46,114,1532000.0,22,231285.0,98216.0,0.192982,0.150969
2007-Q4,Used,Subprime,47,114,1532000.0,22,231285.0,98216.0,0.192982,0.150969
2007-Q4,Used,Subprime,48,114,1532000.0,22,231285.0,98216.0,0.192982,0.150969
2007-Q4,Used,Subprime,49,114,1532000.0,22,231285.0,98216.0,0.192982,0.150969
2007-Q4,Used,Subprime,50,114,1532000.0,22,231285.0,98216.0,0.192982,0.150969
2007-Q4,Used,Subprime,51,114,1532000.0,22,231285.0,98216.0,0.192982,0.150969
2007-Q4,Used,Subprime,52,114,1532000.0,22,231285.0,98216.0,0.192982,0.150969
2007-Q4,Used,Subprime,53,114,1532000.0,22,231285.0,98216.0,0.192982,0.150969
2007-Q4,Used,Subprime,54,114,1532000.0,22,231285.0,98216.0,0.192982,0.150969
2007-Q4,Used,Subprime,55,114,1532000.0,22,231285.0,98216.0,0.192982,0.150969
2007-Q4,Used,Subprime,56,114,1532000.0,22,231285.0,98216.0,0.192982,0.150969
2007-Q4,Used,Subprime,57,114,1532000.0,22,231285.0,98216.0,0.192982,0.150969
2007-Q4,Used,Subprime,58,114,1532000.0,22,231285.0,98216.0,0.192982,0.150969
2007-Q4,Used,Subprime,59,114,1532000.0,22,231285.0,98216.0,0.192982,0.150969
2007-Q4,Used,Subprime,60,114,1532000.0,22,231285.0,98216.0,0.192982,0.150969
2008-Q1,New,Super Prime,1,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,2,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,3,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,4,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,5,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,6,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,7,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,8,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,9,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,10,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,11,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,12,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,13,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,14,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,15,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,16,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,17,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,18,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,19,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,20,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,21,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,22,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,23,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,24,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,25,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,26,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,27,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,28,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,29,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,30,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,31,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,32,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,33,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,34,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,35,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,36,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,37,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,38,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,39,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,40,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,41,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,42,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,43,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,44,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,45,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,46,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,47,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,48,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,49,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,50,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,51,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,52,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,53,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,54,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,55,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,56,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,57,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,58,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,59,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Super Prime,60,127,3360200.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Prime,1,179,4970400.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Prime,2,179,4970400.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Prime,3,179,4970400.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Prime,4,179,4970400.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Prime,5,179,4970400.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Prime,6,179,4970400.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Prime,7,179,4970400.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Prime,8,179,4970400.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Prime,9,179,4970400.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Prime,10,179,4970400.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Prime,11,179,4970400.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Prime,12,179,4970400.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Prime,13,179,4970400.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Prime,14,179,4970400.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Prime,15,179,4970400.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Prime,16,179,4970400.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Prime,17,179,4970400.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Prime,18,179,4970400.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Prime,19,179,4970400.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Prime,20,179,4970400.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Prime,21,179,4970400.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Prime,22,179,4970400.0,1,22177.0,4188.0,0.005587,0.004462
2008-Q1,New,Prime,23,179,4970400.0,1,22177.0,4188.0,0.005587,0.004462
2008-Q1,New,Prime,24,179,4970400.0,1,22177.0,4188.0,0.005587,0.004462
2008-Q1,New,Prime,25,179,4970400.0,1,22177.0,4188.0,0.005587,0.004462
2008-Q1,New,Prime,26,179,4970400.0,2,34749.0,9814.0,0.011173,0.006991
2008-Q1,New,Prime,27,179,4970400.0,2,34749.0,9814.0,0.011173,0.006991
2008-Q1,New,Prime,28,179,4970400.0,2,34749.0,9814.0,0.011173,0.006991
2008-Q1,New,Prime,29,179,4970400.0,2,34749.0,9814.0,0.011173,0.006991
2008-Q1,New,Prime,30,179,4970400.0,2,34749.0,9814.0,0.011173,0.006991
2008-Q1,New,Prime,31,179,4970400.0,2,34749.0,9814.0,0.011173,0.006991
2008-Q1,New,Prime,32,179,4970400.0,2,34749.0,9814.0,0.011173,0.006991
2008-Q1,New,Prime,33,179,4970400.0,2,34749.0,9814.0,0.011173,0.006991
2008-Q1,New,Prime,34,179,4970400.0,2,34749.0,9814.0,0.011173,0.006991
2008-Q1,New,Prime,35,179,4970400.0,2,34749.0,9814.0,0.011173,0.006991
2008-Q1,New,Prime,36,179,4970400.0,2,34749.0,9814.0,0.011173,0.006991
2008-Q1,New,Prime,37,179,4970400.0,2,34749.0,9814.0,0.011173,0.006991
2008-Q1,New,Prime,38,179,4970400.0,2,34749.0,9814.0,0.011173,0.006991
2008-Q1,New,Prime,39,179,4970400.0,2,34749.0,9814.0,0.011173,0.006991
2008-Q1,New,Prime,40,179,4970400.0,2,34749.0,9814.0,0.011173,0.006991
2008-Q1,New,Prime,41,179,4970400.0,2,34749.0,9814.0,0.011173,0.006991
2008-Q1,New,Prime,42,179,4970400.0,2,34749.0,9814.0,0.011173,0.006991
2008-Q1,New,Prime,43,179,4970400.0,2,34749.0,9814.0,0.011173,0.006991
2008-Q1,New,Prime,44,179,4970400.0,2,34749.0,9814.0,0.011173,0.006991
2008-Q1,New,Prime,45,179,4970400.0,2,34749.0,9814.0,0.011173,0.006991
2008-Q1,New,Prime,46,179,4970400.0,2,34749.0,9814.0,0.011173,0.006991
2008-Q1,New,Prime,47,179,4970400.0,2,34749.0,9814.0,0.011173,0.006991
2008-Q1,New,Prime,48,179,4970400.0,2,34749.0,9814.0,0.011173,0.006991
2008-Q1,New,Prime,49,179,4970400.0,2,34749.0,9814.0,0.011173,0.006991
2008-Q1,New,Prime,50,179,4970400.0,2,34749.0,9814.0,0.011173,0.006991
2008-Q1,New,Prime,51,179,4970400.0,2,34749.0,9814.0,0.011173,0.006991
2008-Q1,New,Prime,52,179,4970400.0,2,34749.0,9814.0,0.011173,0.006991
2008-Q1,New,Prime,53,179,4970400.0,2,34749.0,9814.0,0.011173,0.006991
2008-Q1,New,Prime,54,179,4970400.0,2,34749.0,9814.0,0.011173,0.006991
2008-Q1,New,Prime,55,179,4970400.0,2,34749.0,9814.0,0.011173,0.006991
2008-Q1,New,Prime,56,179,4970400.0,2,34749.0,9814.0,0.011173,0.006991
2008-Q1,New,Prime,57,179,4970400.0,2,34749.0,9814.0,0.011173,0.006991
2008-Q1,New,Prime,58,179,4970400.0,2,34749.0,9814.0,0.011173,0.006991
2008-Q1,New,Prime,59,179,4970400.0,2,34749.0,9814.0,0.011173,0.006991
2008-Q1,New,Prime,60,179,4970400.0,2,34749.0,9814.0,0.011173,0.006991
2008-Q1,New,Near Prime,1,144,3800900.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Near Prime,2,144,3800900.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Near Prime,3,144,3800900.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Near Prime,4,144,3800900.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Near Prime,5,144,3800900.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Near Prime,6,144,3800900.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Near Prime,7,144,3800900.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Near Prime,8,144,3800900.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Near Prime,9,144,3800900.0,1,25535.0,12420.0,0.006944,0.006718
2008-Q1,New,Near Prime,10,144,3800900.0,1,25535.0,12420.0,0.006944,0.006718
2008-Q1,New,Near Prime,11,144,3800900.0,1,25535.0,12420.0,0.006944,0.006718
2008-Q1,New,Near Prime,12,144,3800900.0,1,25535.0,12420.0,0.006944,0.006718
2008-Q1,New,Near Prime,13,144,3800900.0,2,49025.0,22292.0,0.013889,0.012898
2008-Q1,New,Near Prime,14,144,3800900.0,2,49025.0,22292.0,0.013889,0.012898
2008-Q1,New,Near Prime,15,144,3800900.0,2,49025.0,22292.0,0.013889,0.012898
2008-Q1,New,Near Prime,16,144,3800900.0,2,49025.0,22292.0,0.013889,0.012898
2008-Q1,New,Near Prime,17,144,3800900.0,2,49025.0,22292.0,0.013889,0.012898
2008-Q1,New,Near Prime,18,144,3800900.0,2,49025.0,22292.0,0.013889,0.012898
2008-Q1,New,Near Prime,19,144,3800900.0,2,49025.0,22292.0,0.013889,0.012898
2008-Q1,New,Near Prime,20,144,3800900.0,2,49025.0,22292.0,0.013889,0.012898
2008-Q1,New,Near Prime,21,144,3800900.0,3,68335.0,30306.0,0.020833,0.017979
2008-Q1,New,Near Prime,22,144,3800900.0,3,68335.0,30306.0,0.020833,0.017979
2008-Q1,New,Near Prime,23,144,3800900.0,4,80400.0,36188.0,0.027778,0.021153
2008-Q1,New,Near Prime,24,144,3800900.0,4,80400.0,36188.0,0.027778,0.021153
2008-Q1,New,Near Prime,25,144,3800900.0,4,80400.0,36188.0,0.027778,0.021153
2008-Q1,New,Near Prime,26,144,3800900.0,4,80400.0,36188.0,0.027778,0.021153
2008-Q1,New,Near Prime,27,144,3800900.0,4,80400.0,36188.0,0.027778,0.021153
2008-Q1,New,Near Prime,28,144,3800900.0,5,96316.0,44118.0,0.034722,0.02534
2008-Q1,New,Near Prime,29,144,3800900.0,5,96316.0,44118.0,0.034722,0.02534
2008-Q1,New,Near Prime,30,144,3800900.0,5,96316.0,44118.0,0.034722,0.02534
2008-Q1,New,Near Prime,31,144,3800900.0,5,96316.0,44118.0,0.034722,0.02534
2008-Q1,New,Near Prime,32,144,3800900.0,5,96316.0,44118.0,0.034722,0.02534
2008-Q1,New,Near Prime,33,144,3800900.0,5,96316.0,44118.0,0.034722,0.02534
2008-Q1,New,Near Prime,34,144,3800900.0,5,96316.0,44118.0,0.034722,0.02534
2008-Q1,New,Near Prime,35,144,3800900.0,5,96316.0,44118.0,0.034722,0.02534
2008-Q1,New,Near Prime,36,144,3800900.0,5,96316.0,44118.0,0.034722,0.02534
2008-Q1,New,Near Prime,37,144,3800900.0,5,96316.0,44118.0,0.034722,0.02534
2008-Q1,New,Near Prime,38,144,3800900.0,5,96316.0,44118.0,0.034722,0.02534
2008-Q1,New,Near Prime,39,144,3800900.0,5,96316.0,44118.0,0.034722,0.02534
2008-Q1,New,Near Prime,40,144,3800900.0,5,96316.0,44118.0,0.034722,0.02534
2008-Q1,New,Near Prime,41,144,3800900.0,5,96316.0,44118.0,0.034722,0.02534
2008-Q1,New,Near Prime,42,144,3800900.0,5,96316.0,44118.0,0.034722,0.02534
2008-Q1,New,Near Prime,43,144,3800900.0,5,96316.0,44118.0,0.034722,0.02534
2008-Q1,New,Near Prime,44,144,3800900.0,5,96316.0,44118.0,0.034722,0.02534
2008-Q1,New,Near Prime,45,144,3800900.0,5,96316.0,44118.0,0.034722,0.02534
2008-Q1,New,Near Prime,46,144,3800900.0,5,96316.0,44118.0,0.034722,0.02534
2008-Q1,New,Near Prime,47,144,3800900.0,5,96316.0,44118.0,0.034722,0.02534
2008-Q1,New,Near Prime,48,144,3800900.0,5,96316.0,44118.0,0.034722,0.02534
2008-Q1,New,Near Prime,49,144,3800900.0,5,96316.0,44118.0,0.034722,0.02534
2008-Q1,New,Near Prime,50,144,3800900.0,5,96316.0,44118.0,0.034722,0.02534
2008-Q1,New,Near Prime,51,144,3800900.0,5,96316.0,44118.0,0.034722,0.02534
2008-Q1,New,Near Prime,52,144,3800900.0,5,96316.0,44118.0,0.034722,0.02534
2008-Q1,New,Near Prime,53,144,3800900.0,5,96316.0,44118.0,0.034722,0.02534
2008-Q1,New,Near Prime,54,144,3800900.0,5,96316.0,44118.0,0.034722,0.02534
2008-Q1,New,Near Prime,55,144,3800900.0,5,96316.0,44118.0,0.034722,0.02534
2008-Q1,New,Near Prime,56,144,3800900.0,5,96316.0,44118.0,0.034722,0.02534
2008-Q1,New,Near Prime,57,144,3800900.0,5,96316.0,44118.0,0.034722,0.02534
2008-Q1,New,Near Prime,58,144,3800900.0,5,96316.0,44118.0,0.034722,0.02534
2008-Q1,New,Near Prime,59,144,3800900.0,5,96316.0,44118.0,0.034722,0.02534
2008-Q1,New,Near Prime,60,144,3800900.0,5,96316.0,44118.0,0.034722,0.02534
2008-Q1,New,Subprime,1,90,2327000.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Subprime,2,90,2327000.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Subprime,3,90,2327000.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Subprime,4,90,2327000.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Subprime,5,90,2327000.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Subprime,6,90,2327000.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Subprime,7,90,2327000.0,0,0.0,0.0,0.0,0.0
2008-Q1,New,Subprime,8,90,2327000.0,1,12825.0,6987.0,0.011111,0.005511
2008-Q1,New,Subprime,9,90,2327000.0,1,12825.0,6987.0,0.011111,0.005511
2008-Q1,New,Subprime,10,90,2327000.0,2,30293.0,16391.0,0.022222,0.013018
2008-Q1,New,Subprime,11,90,2327000.0,2,30293.0,16391.0,0.022222,0.013018
2008-Q1,New,Subprime,12,90,2327000.0,3,48817.0,24596.0,0.033333,0.020979
2008-Q1,New,Subprime,13,90,2327000.0,3,48817.0,24596.0,0.033333,0.020979
2008-Q1,New,Subprime,14,90,2327000.0,4,63316.0,32066.0,0.044444,0.027209
2008-Q1,New,Subprime,15,90,2327000.0,4,63316.0,32066.0,0.044444,0.027209
2008-Q1,New,Subprime,16,90,2327000.0,4,63316.0,32066.0,0.044444,0.027209
2008-Q1,New,Subprime,17,90,2327000.0,5,88576.0,43695.0,0.055556,0.038065
2008-Q1,New,Subprime,18,90,2327000.0,5,88576.0,43695.0,0.055556,0.038065
2008-Q1,New,Subprime,19,90,2327000.0,5,88576.0,43695.0,0.055556,0.038065
2008-Q1,New,Subprime,20,90,2327000.0,6,106589.0,51332.0,0.066667,0.045805
2008-Q1,New,Subprime,21,90,2327000.0,6,106589.0,51332.0,0.066667,0.045805
2008-Q1,New,Subprime,22,90,2327000.0,6,106589.0,51332.0,0.066667,0.045805
2008-Q1,New,Subprime,23,90,2327000.0,6,106589.0,51332.0,0.066667,0.045805
2008-Q1,New,Subprime,24,90,2327000.0,6,106589.0,51332.0,0.066667,0.045805
2008-Q1,New,Subprime,25,90,2327000.0,6,106589.0,51332.0,0.066667,0.045805
2008-Q1,New,Subprime,26,90,2327000.0,6,106589.0,51332.0,0.066667,0.045805
2008-Q1,New,Subprime,27,90,2327000.0,6,106589.0,51332.0,0.066667,0.045805
2008-Q1,New,Subprime,28,90,2327000.0,6,106589.0,51332.0,0.066667,0.045805
2008-Q1,New,Subprime,29,90,2327000.0,6,106589.0,51332.0,0.066667,0.045805
2008-Q1,New,Subprime,30,90,2327000.0,6,106589.0,51332.0,0.066667,0.045805
2008-Q1,New,Subprime,31,90,2327000.0,6,106589.0,51332.0,0.066667,0.045805
2008-Q1,New,Subprime,32,90,2327000.0,6,106589.0,51332.0,0.066667,0.045805
2008-Q1,New,Subprime,33,90,2327000.0,6,106589.0,51332.0,0.066667,0.045805
2008-Q1,New,Subprime,34,90,2327000.0,7,120724.0,57092.0,0.077778,0.05188
2008-Q1,New,Subprime,35,90,2327000.0,7,120724.0,57092.0,0.077778,0.05188
2008-Q1,New,Subprime,36,90,2327000.0,8,127697.0,59932.0,0.088889,0.054876
2008-Q1,New,Subprime,37,90,2327000.0,8,127697.0,59932.0,0.088889,0.054876
2008-Q1,New,Subprime,38,90,2327000.0,8,127697.0,59932.0,0.088889,0.054876
2008-Q1,New,Subprime,39,90,2327000.0,9,139825.0,65395.0,0.1,0.060088
2008-Q1,New,Subprime,40,90,2327000.0,9,139825.0,65395.0,0.1,0.060088
2008-Q1,New,Subprime,41,90,2327000.0,9,139825.0,65395.0,0.1,0.060088
2008-Q1,New,Subprime,42,90,2327000.0,9,139825.0,65395.0,0.1,0.060088
2008-Q1,New,Subprime,43,90,2327000.0,9,139825.0,65395.0,0.1,0.060088
2008-Q1,New,Subprime,44,90,2327000.0,9,139825.0,65395.0,0.1,0.060088
2008-Q1,New,Subprime,45,90,2327000.0,9,139825.0,65395.0,0.1,0.060088
2008-Q1,New,Subprime,46,90,2327000.0,9,139825.0,65395.0,0.1,0.060088
2008-Q1,New,Subprime,47,90,2327000.0,9,139825.0,65395.0,0.1,0.060088
2008-Q1,New,Subprime,48,90,2327000.0,9,139825.0,65395.0,0.1,0.060088
2008-Q1,New,Subprime,49,90,2327000.0,9,139825.0,65395.0,0.1,0.060088
2008-Q1,New,Subprime,50,90,2327000.0,9,139825.0,65395.0,0.1,0.060088
2008-Q1,New,Subprime,51,90,2327000.0,9,139825.0,65395.0,0.1,0.060088
2008-Q1,New,Subprime,52,90,2327000.0,9,139825.0,65395.0,0.1,0.060088
2008-Q1,New,Subprime,53,90,2327000.0,9,139825.0,65395.0,0.1,0.060088
2008-Q1,New,Subprime,54,90,2327000.0,9,139825.0,65395.0,0.1,0.060088
2008-Q1,New,Subprime,55,90,2327000.0,9,139825.0,65395.0,0.1,0.060088
2008-Q1,New,Subprime,56,90,2327000.0,9,139825.0,65395.0,0.1,0.060088
2008-Q1,New,Subprime,57,90,2327000.0,9,139825.0,65395.0,0.1,0.060088
2008-Q1,New,Subprime,58,90,2327000.0,9,139825.0,65395.0,0.1,0.060088
2008-Q1,New,Subprime,59,90,2327000.0,9,139825.0,65395.0,0.1,0.060088
2008-Q1,New,Subprime,60,90,2327000.0,9,139825.0,65395.0,0.1,0.060088
2008-Q1,Used,Super Prime,1,154,1984100.0,0,0.0,0.0,0.0,0.0
2008-Q1,Used,Super Prime,2,154,1984100.0,0,0.0,0.0,0.0,0.0
2008-Q1,Used,Super Prime,3,154,1984100.0,0,0.0,0.0,0.0,0.0
2008-Q1,Used,Super Prime,4,154,1984100.0,0,0.0,0.0,0.0,0.0
2008-Q1,Used,Super Prime,5,154,1984100.0,0,0.0,0.0,0.0,0.0
2008-Q1,Used,Super Prime,6,154,1984100.0,0,0.0,0.0,0.0,0.0
2008-Q1,Used,Super Prime,7,154,1984100.0,0,0.0,0.0,0.0,0.0
2008-Q1,Used,Super Prime,8,154,1984100.0,0,0.0,0.0,0.0,0.0
2008-Q1,Used,Super Prime,9,154,1984100.0,0,0.0,0.0,0.0,0.0
2008-Q1,Used,Super Prime,10,154,1984100.0,0,0.0,0.0,0.0,0.0
2008-Q1,Used,Super Prime,11,154,1984100.0,0,0.0,0.0,0.0,0.0
2008-Q1,Used,Super Prime,12,154,1984100.0,0,0.0,0.0,0.0,0.0
2008-Q1,Used,Super Prime,13,154,1984100.0,1,9352.0,5388.0,0.006494,0.004714
2008-Q1,Used,Super Prime,14,154,1984100.0,1,9352.0,5388.0,0.006494,0.004714
2008-Q1,Used,Super Prime,15,154,1984100.0,1,9352.0,5388.0,0.006494,0.004714
2008-Q1,Used,Super Prime,16,154,1984100.0,1,9352.0,5388.0,0.006494,0.004714
2008-Q1,Used,Super Prime,17,154,1984100.0,1,9352.0,5388.0,0.006494,0.004714
2008-Q1,Used,Super Prime,18,154,1984100.0,1,9352.0,5388.0,0.006494,0.004714
2008-Q1,Used,Super Prime,19,154,1984100.0,1,9352.0,5388.0,0.006494,0.004714
2008-Q1,Used,Super Prime,20,154,1984100.0,1,9352.0,5388.0,0.006494,0.004714
2008-Q1,Used,Super Prime,21,154,1984100.0,1,9352.0,5388.0,0.006494,0.004714
2008-Q1,Used,Super Prime,22,154,1984100.0,1,9352.0,5388.0,0.006494,0.004714
2008-Q1,Used,Super Prime,23,154,1984100.0,1,9352.0,5388.0,0.006494,0.004714
2008-Q1,Used,Super Prime,24,154,1984100.0,1,9352.0,5388.0,0.006494,0.004714
2008-Q1,Used,Super Prime,25,154,1984100.0,1,9352.0,5388.0,0.006494,0.004714
2008-Q1,Used,Super Prime,26,154,1984100.0,1,9352.0,5388.0,0.006494,0.004714
2008-Q1,Used,Super Prime,27,154,1984100.0,1,9352.0,5388.0,0.006494,0.004714
